digit,speaker_id,gender,accent,age,origin,split
9,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
4,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
7,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
8,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
1,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
1,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
8,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
7,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
4,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
9,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
4,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
4,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
7,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
8,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
8,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
1,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
6,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
1,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
8,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
8,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
7,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
5,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
4,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
0,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
4,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,08,male,German,41.0,"Europe, Germany, Ludwigsfelde",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
8,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
3,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
9,06,male,German,25.0,"Europe, Germany, Dortmund",train
4,06,male,German,25.0,"Europe, Germany, Dortmund",train
0,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
7,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
6,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
1,06,male,German,25.0,"Europe, Germany, Dortmund",train
5,06,male,German,25.0,"Europe, Germany, Dortmund",train
2,06,male,German,25.0,"Europe, Germany, Dortmund",train
